0.006982657	-0.09778777	0.0034534512	0.020426866	-0.08242694	-0.042868912	-0.004180593	-0.051151432	-0.07886842	0.020822164	-0.05843265	0.0013811956	0.02914879	0.008287081	0.07537609	0.06371841	0.016945185	-0.06445545	0.015179091	-0.07332683	0.07191019	0.029466085	-0.0065575913	0.005502085	-0.032442715	-0.06684696	-0.03722053	-0.063575216	-0.010598604	0.008530947	-0.01071286	-0.050521947	-0.018838387	-0.003656289	-0.052573476	-0.020204276	0.043297693	0.030028686	0.050982483	0.02252944	0.014488041	0.05849364	0.0018119843	-0.052808486	0.020590365	0.04192945	-0.0015502102	0.008262435	-0.04821479	0.013506151	0.02220423	-0.0015387335	0.042416852	0.026037386	0.030449895	-0.030981783	0.05031334	0.022654394	0.035488833	-0.019622387	0.048650287	-0.010781705	0.013545714	-0.06350073
0.024952104	0.02736461	-0.023819203	-0.04794576	0.03532599	-0.040825866	-0.007936656	-0.07762922	-0.013809588	0.00493596	-0.00018444812	0.044489138	0.027097045	0.008141385	0.03690718	0.03891503	-0.012226248	0.07901584	-0.023856673	0.031016229	-0.0063584214	0.012121262	-0.07615164	-0.018276434	0.07360044	-0.017549235	0.0239871	-0.07671464	0.019813595	-0.021234576	0.008597067	0.063374884	-0.014129188	-0.010904062	-0.0014849034	0.04404549	-0.036736783	0.0028317182	-0.07974883	0.038562503	0.02603169	0.08940977	-0.014436801	-0.04955371	0.010224603	-0.030855691	-0.0030433973	-0.056231845	-0.03415044	-0.02196275	-0.037553113	-0.05974346	0.015392053	0.012614451	0.02130648	-0.045389537	0.009042431	0.016996546	0.024315208	-0.034439877	-0.03125679	-0.031706963	-0.01042545	-0.010491755
-0.012110695	-0.031625845	-0.003980099	-0.026494278	0.035069857	-0.04636978	-0.0018525964	0.015398989	-0.0045182253	-0.020227898	0.026447846	0.011586819	-0.014321023	-0.041863732	-0.04681721	0.0023970574	-0.07161417	-0.07910424	0.010763252	0.028616268	-0.034854308	-0.01467824	0.0076435595	0.025236048	-0.0033395973	0.0019985486	-0.026091525	-0.007380794	0.050236974	0.053210236	0.022465633	-0.06775937	-0.04350467	-0.005632006	-0.01887829	0.05879236	-0.006409123	-0.01267261	0.008273768	0.00045088914	0.061092574	-0.022015033	0.015182601	0.012341647	-0.04553587	-0.033512965	-0.00017356075	0.04025445	0.06424416	-0.012920807	0.041606408	0.06027099	0.05666362	0.020847475	-0.03228027	-0.014738098	0.09047661	0.013373733	0.007312945	-0.020924944	0.04911391	-0.06328597	-0.02840675	-0.06717163
0.02119705	-0.038143706	-0.056713805	-0.041123245	-0.0015097485	0.010157928	-0.03781268	-0.01915198	-0.019095333	-0.0074964436	-0.05700382	0.031748094	-0.009075659	0.0373113	0.028600145	0.024172118	-0.02262904	-0.05013808	0.0851623	0.009735331	0.009826592	-0.026246697	0.04251988	0.02616473	-0.03393156	0.033623684	0.048594594	0.011809256	0.026196659	-0.031966623	0.00299623	-0.031413723	0.030254602	0.049923655	-0.0421852	-0.02302105	0.016210457	-0.012350093	0.04029954	-0.02863489	0.0028329042	0.0041253553	-0.015417989	0.009925861	-0.046779364	0.051253818	-0.021117482	0.031998776	0.07250835	0.032171104	-0.060793407	0.086538844	0.038115352	-0.010519381	0.0039196615	-0.0065230643	-0.05948571	0.027685285	-0.01340941	0.007690793	0.039639637	0.033024706	0.033185016	-0.04253555
0.010133255	-0.04969352	-0.0061952355	-0.011646399	-0.022380065	-0.033235956	-0.013590312	0.026511097	-0.00071134843	-0.0095356535	-0.010176066	0.019475747	-0.01731203	0.024575466	0.0014645131	-0.017077938	0.004625723	-0.0059049875	-0.0056273965	-0.016281422	0.032902412	0.02828436	0.027460104	0.008630266	-0.016339332	0.029429212	0.005369669	-0.0041315746	-0.05752049	-0.022960017	0.020808905	0.03794395	0.02381143	0.08896573	0.014642565	0.04629679	0.063213624	0.028456599	0.024370674	-0.07454663	-0.015214363	-0.02028525	0.026749002	-0.04356527	-0.028165769	-0.075317904	-0.058961198	0.036785137	0.026636649	0.010718245	-0.020445554	0.009086637	-0.053736594	0.008816806	0.013387458	-0.0037041998	-0.013972913	-0.041332483	-0.050872248	0.024774194	0.031334996	0.03136547	0.018465327	-0.023852369
0.050965235	-0.06529545	-0.012737103	0.031038964	-0.080382735	-0.028819427	0.031253368	0.0029925592	-0.104673676	0.019088425	-0.083249815	0.07897979	-0.006263411	-0.031605206	0.045037996	0.08053216	0.017133905	0.02228542	-0.018754013	-0.012332154	0.028723456	-0.052155547	0.07235056	0.054762404	0.004790158	0.005890451	0.010493509	-0.019626081	-0.011201492	0.049317196	0.038567025	0.03316561	0.009384437	0.034278158	0.026145801	-0.012794502	0.041296415	-0.025359366	-0.022053527	-0.039654586	-0.035035796	-0.05773803	0.06680308	-0.012304517	-0.033641893	-0.02149508	-0.04602384	-0.015766213	-0.00876245	-0.057787664	0.0038003467	0.035443924	0.0030296228	-0.0060002683	0.040748216	0.027859578	-0.00049563235	-0.06187832	0.06740754	0.036166504	0.08281913	-0.0019874682	0.020607758	-0.018748024
0.00083212496	-0.11157666	-0.014619076	0.0020458563	0.0026676054	-0.07075761	-0.042492528	0.05600145	-0.08819769	-0.028419232	0.026741195	0.04859236	-0.03706644	0.038583227	0.029091902	-0.022401499	-0.055710074	0.064886846	0.012862738	-0.03795405	-0.0076525738	-0.008637141	-0.0024435306	0.02934463	-0.018152976	-0.03210353	0.005241438	-0.026423905	-0.017671334	-0.0031430651	0.037848014	0.042361803	-0.09577656	0.046570674	0.021408543	-0.00814127	0.087073974	-0.042597152	0.04074816	-0.097445995	-0.079645015	0.016658798	-0.011525309	0.08996865	-0.020303598	-0.04497126	-0.08331457	-0.06143171	-0.028172432	0.010090676	0.0773444	0.053177454	-0.0063541066	0.006093636	-0.017041853	-0.011105888	-0.0417759	0.0050213737	0.0070757847	0.004403267	0.00062701124	-0.0030398217	-0.04886647	-0.023878088
-0.07278349	0.042804446	-0.0016957123	0.017731126	-0.08278923	-0.02412271	0.012867706	-0.023962587	0.08267831	-0.025324117	-0.040519074	-0.110775836	0.056826293	-0.032598983	-0.015551851	0.056435216	0.049342223	-0.01192248	-0.059220042	-0.0064480896	0.086499415	0.030777376	-0.009685562	-0.093208246	0.0060858326	-0.10294657	0.007936965	-0.040023252	0.033715855	0.038201235	-0.053913448	0.103118904	0.04457216	0.049178027	-0.019626703	0.060465083	0.03214435	0.013831377	-0.09168451	-0.03681817	0.012763413	0.015687648	-0.03268511	-0.10536148	-0.010616446	-0.029142806	0.007954892	-0.048415754	-0.042595994	-0.08140723	0.032284617	-0.09253032	-0.07014679	-0.011537784	0.002332396	-0.066494524	0.0109846	-0.058552276	-0.016393982	0.029717319	-0.06782792	-0.01226363	-0.05618694	0.02609817
0.05523897	-0.10751758	-0.04888733	-0.06290707	-0.031020211	-0.044954974	0.07402713	-0.08665268	-0.091393024	-0.013209277	-0.058007933	0.0508261	0.022013705	-0.020492435	0.03677897	-0.042327937	-0.0231306	0.020419726	0.04954223	0.011543591	0.041268487	-0.01087874	0.04678958	0.04183047	-0.07320595	-0.01175399	-0.0295225	-0.05612158	0.02641954	0.008238682	0.025321584	0.022178732	-0.019709479	0.021316256	-0.06592623	0.036136977	0.0360985	0.03982787	-0.02007548	-0.039218858	0.007616721	0.033337887	-0.04526462	0.04196639	-0.08846777	-0.0368004	-0.028904539	-0.030846467	0.013630992	-0.01974658	-0.0011051007	0.0041090334	0.061870057	-0.0005495545	-0.06907755	-0.05758169	0.004659888	-0.0002923702	0.048927207	-0.024996787	0.14857063	0.020747425	0.04780252	-0.032148335
0.01105835	-0.013125007	-0.012736489	-0.06763916	-0.04195211	-0.07308378	-0.03181245	0.04424719	-0.041992184	0.048755374	-0.017241474	0.0546357	-0.011706774	-0.034263026	-0.029770613	0.046366174	0.0026004936	0.1379394	-0.0071345433	-0.06359239	0.012152977	0.04855561	-0.008058166	-0.020362025	-0.044307742	-0.008626719	-0.047076985	0.008411084	0.08856607	0.04313072	-0.022287628	0.045648612	-0.008430134	-0.005504966	0.033596296	0.087203324	0.05695881	-0.058689773	0.055085976	-0.018482609	-0.0625667	0.05125092	-0.010257824	0.022052921	0.071394995	-0.043911844	-0.03429467	-0.061321698	-0.02226611	0.018396672	0.078508146	-0.0037999158	-0.07440633	-0.07608805	0.006033946	-0.020410744	0.06478838	0.026067058	0.029963525	0.09193404	-0.039125055	0.012573775	0.054378875	0.00318779
